service_id,date,exception_type
L9A8_L9A2,20250325,1
L9A8_L9A3,20250325,1
L9A8_L9A4,20250325,1
L9A8_L9A5,20250325,1
L9A8_L9A6,20250325,1
L9A8_L9A7,20250325,1
L9A8_L9A8,20250325,1
L9A8_L9A1,20250326,1
L9A8_L9A2,20250326,1
L9A8_L9A3,20250326,1
L9A8_L9A4,20250326,1
L9A8_L9A5,20250326,1
L9A8_L9A6,20250326,1
L9A8_L9A7,20250326,1
L9A8_L9A8,20250326,1
L9A8_L9A1,20250327,1
L9A8_L9A2,20250327,1
L9A8_L9A3,20250327,1
L9A8_L9A4,20250327,1
L9A8_L9A5,20250327,1
L9A8_L9A6,20250327,1
L9A8_L9A7,20250327,1
L9A8_L9A8,20250327,1
L9A8_L9A1,20250328,1
L9A8_L9A2,20250328,1
L9A8_L9A3,20250328,1
L9A8_L9A4,20250328,1
L9A8_L9A5,20250328,1
L9A8_L9A6,20250328,1
L9A8_L9A7,20250328,1
L9A8_L9A8,20250328,1
L9A8_L9A1,20250331,1
L9A8_L9A2,20250331,1
L9A8_L9A3,20250331,1
L9A8_L9A4,20250331,1
L9A8_L9A5,20250331,1
L9A8_L9A6,20250331,1
L9A8_L9A7,20250331,1
L9A8_L9A8,20250331,1
L9A8_L9A1,20250401,1
L9A8_L9A2,20250401,1
L9A8_L9A3,20250401,1
L9A8_L9A4,20250401,1
L9A8_L9A5,20250401,1
L9A8_L9A6,20250401,1
L9A8_L9A7,20250401,1
L9A8_L9A8,20250401,1
L9A8_L9A1,20250402,1
L9A8_L9A2,20250402,1
L9A8_L9A3,20250402,1
L9A8_L9A4,20250402,1
L9A8_L9A5,20250402,1
L9A8_L9A6,20250402,1
L9A8_L9A7,20250402,1
L9A8_L9A8,20250402,1
L9A8_L9A1,20250403,1
L9A8_L9A2,20250403,1
L9A8_L9A3,20250403,1
L9A8_L9A4,20250403,1
L9A8_L9A5,20250403,1
L9A8_L9A6,20250403,1
L9A8_L9A7,20250403,1
L9A8_L9A8,20250403,1
L9A8_L9A1,20250404,1
L9A8_L9A2,20250404,1
L9A8_L9A3,20250404,1
L9A8_L9A4,20250404,1
L9A8_L9A5,20250404,1
L9A8_L9A6,20250404,1
L9A8_L9A7,20250404,1
L9A8_L9A8,20250404,1
L9A8_L9A1,20250407,1
L9A8_L9A2,20250407,1
L9A8_L9A3,20250407,1
L9A8_L9A4,20250407,1
L9A8_L9A5,20250407,1
L9A8_L9A6,20250407,1
L9A8_L9A7,20250407,1
L9A8_L9A8,20250407,1
L9A8_L9A1,20250408,1
L9A8_L9A2,20250408,1
L9A8_L9A3,20250408,1
L9A8_L9A4,20250408,1
L9A8_L9A5,20250408,1
L9A8_L9A6,20250408,1
L9A8_L9A7,20250408,1
L9A8_L9A8,20250408,1
L9A8_L9A1,20250409,1
L9A8_L9A2,20250409,1
L9A8_L9A3,20250409,1
L9A8_L9A4,20250409,1
L9A8_L9A5,20250409,1
L9A8_L9A6,20250409,1
L9A8_L9A7,20250409,1
L9A8_L9A8,20250409,1
L9A8_L9A1,20250410,1
L9A8_L9A2,20250410,1
L9A8_L9A3,20250410,1
L9A8_L9A4,20250410,1
L9A8_L9A5,20250410,1
L9A8_L9A6,20250410,1
L9A8_L9A7,20250410,1
L9A8_L9A8,20250410,1
L9A8_L9A1,20250411,1
L9A8_L9A2,20250411,1
L9A8_L9A3,20250411,1
L9A8_L9A4,20250411,1
L9A8_L9A5,20250411,1
L9A8_L9A6,20250411,1
L9A8_L9A7,20250411,1
L9A8_L9A8,20250411,1
L9A8_L9A1,20250414,1
L9A8_L9A2,20250414,1
L9A8_L9A3,20250414,1
L9A8_L9A4,20250414,1
L9A8_L9A5,20250414,1
L9A8_L9A6,20250414,1
L9A8_L9A7,20250414,1
L9A8_L9A8,20250414,1
L9A8_L9A1,20250415,1
L9A8_L9A2,20250415,1
L9A8_L9A3,20250415,1
L9A8_L9A4,20250415,1
L9A8_L9A5,20250415,1
L9A8_L9A6,20250415,1
L9A8_L9A7,20250415,1
L9A8_L9A8,20250415,1
L9A8_L9A1,20250416,1
L9A8_L9A2,20250416,1
L9A8_L9A3,20250416,1
L9A8_L9A4,20250416,1
L9A8_L9A5,20250416,1
L9A8_L9A6,20250416,1
L9A8_L9A7,20250416,1
L9A8_L9A8,20250416,1
L9A8_L9A1,20250421,1
L9A8_L9A2,20250421,1
L9A8_L9A3,20250421,1
L9A8_L9A4,20250421,1
L9A8_L9A5,20250421,1
L9A8_L9A6,20250421,1
L9A8_L9A7,20250421,1
L9A8_L9A8,20250421,1
L9A8_L9A1,20250422,1
L9A8_L9A2,20250422,1
L9A8_L9A3,20250422,1
L9A8_L9A4,20250422,1
L9A8_L9A5,20250422,1
L9A8_L9A6,20250422,1
L9A8_L9A7,20250422,1
L9A8_L9A8,20250422,1
L9A8_L9A1,20250424,1
L9A8_L9A2,20250424,1
L9A8_L9A3,20250424,1
L9A8_L9A4,20250424,1
L9A8_L9A5,20250424,1
L9A8_L9A6,20250424,1
L9A8_L9A7,20250424,1
L9A8_L9A8,20250424,1
L9A8_L9A1,20250425,1
L9A8_L9A2,20250425,1
L9A8_L9A3,20250425,1
L9A8_L9A4,20250425,1
L9A8_L9A5,20250425,1
L9A8_L9A6,20250425,1
L9A8_L9A7,20250425,1
L9A8_L9A8,20250425,1
L9A8_L9A1,20250428,1
L9A8_L9A2,20250428,1
L9A8_L9A3,20250428,1
L9A8_L9A4,20250428,1
L9A8_L9A5,20250428,1
L9A8_L9A6,20250428,1
L9A8_L9A7,20250428,1
L9A8_L9A8,20250428,1
L9A8_L9A1,20250429,1
L9A8_L9A2,20250429,1
L9A8_L9A3,20250429,1
L9A8_L9A4,20250429,1
L9A8_L9A5,20250429,1
L9A8_L9A6,20250429,1
L9A8_L9A7,20250429,1
L9A8_L9A8,20250429,1
L9A8_L9A1,20250430,1
L9A8_L9A2,20250430,1
L9A8_L9A3,20250430,1
L9A8_L9A4,20250430,1
L9A8_L9A5,20250430,1
L9A8_L9A6,20250430,1
L9A8_L9A7,20250430,1
L9A8_L9A8,20250430,1
L9A8_L9A1,20250502,1
L9A8_L9A2,20250502,1
L9A8_L9A3,20250502,1
L9A8_L9A4,20250502,1
L9A8_L9A5,20250502,1
L9A8_L9A6,20250502,1
L9A8_L9A7,20250502,1
L9A8_L9A8,20250502,1
LB1_LB1A1,20250131,1
LB1_LB1A2,20250131,1
LB1_LB1A1,20250201,1
LB1_LB1A2,20250201,1
LB1_LB1A1,20250207,1
LB1_LB1A2,20250207,1
LB1_LB1A1,20250208,1
LB1_LB1A2,20250208,1
LB1_LB1A1,20250214,1
LB1_LB1A2,20250214,1
LB1_LB1A1,20250215,1
LB1_LB1A2,20250215,1
LB1_LB1A1,20250221,1
LB1_LB1A2,20250221,1
LB1_LB1A1,20250222,1
LB1_LB1A2,20250222,1
LB1_LB1A1,20250228,1
LB1_LB1A2,20250228,1
LB1_LB1A1,20250301,1
LB1_LB1A2,20250301,1
LB1_LB1A1,20250307,1
LB1_LB1A2,20250307,1
LB1_LB1A1,20250308,1
LB1_LB1A2,20250308,1
LB1_LB1A1,20250314,1
LB1_LB1A2,20250314,1
LB1_LB1A1,20250315,1
LB1_LB1A2,20250315,1
LB1_LB1A1,20250321,1
LB1_LB1A2,20250321,1
LB1_LB1A1,20250322,1
LB1_LB1A2,20250322,1
LB1_LB1A1,20250328,1
LB1_LB1A2,20250328,1
LB1_LB1A1,20250329,1
LB1_LB1A2,20250329,1
LB1_LB1A1,20250404,1
LB1_LB1A2,20250404,1
LB1_LB1A1,20250405,1
LB1_LB1A2,20250405,1
LB1_LB1A1,20250411,1
LB1_LB1A2,20250411,1
LB1_LB1A1,20250412,1
LB1_LB1A2,20250412,1
LB1_LB1A1,20250419,1
LB1_LB1A2,20250419,1
LB1_LB1A1,20250425,1
LB1_LB1A2,20250425,1
LB1_LB1A1,20250426,1
LB1_LB1A2,20250426,1
LB1_LB1A1,20250502,1
LB1_LB1A2,20250502,1
LB1_LB1A1,20250503,1
LB1_LB1A2,20250503,1
LB2_LB2A1,20250131,1
LB2_LB2A2,20250131,1
LB2_LB2A1,20250201,1
LB2_LB2A2,20250201,1
LB2_LB2A1,20250207,1
LB2_LB2A2,20250207,1
LB2_LB2A1,20250208,1
LB2_LB2A2,20250208,1
LB2_LB2A1,20250214,1
LB2_LB2A2,20250214,1
LB2_LB2A1,20250215,1
LB2_LB2A2,20250215,1
LB2_LB2A1,20250221,1
LB2_LB2A2,20250221,1
LB2_LB2A1,20250222,1
LB2_LB2A2,20250222,1
LB2_LB2A1,20250228,1
LB2_LB2A2,20250228,1
LB2_LB2A1,20250301,1
LB2_LB2A2,20250301,1
LB2_LB2A1,20250307,1
LB2_LB2A2,20250307,1
LB2_LB2A1,20250308,1
LB2_LB2A2,20250308,1
LB2_LB2A1,20250314,1
LB2_LB2A2,20250314,1
LB2_LB2A1,20250315,1
LB2_LB2A2,20250315,1
LB2_LB2A1,20250321,1
LB2_LB2A2,20250321,1
LB2_LB2A1,20250322,1
LB2_LB2A2,20250322,1
LB2_LB2A1,20250328,1
LB2_LB2A2,20250328,1
LB2_LB2A1,20250329,1
LB2_LB2A2,20250329,1
LB2_LB2A1,20250404,1
LB2_LB2A2,20250404,1
LB2_LB2A1,20250405,1
LB2_LB2A2,20250405,1
LB2_LB2A1,20250411,1
LB2_LB2A2,20250411,1
LB2_LB2A1,20250412,1
LB2_LB2A2,20250412,1
LB2_LB2A1,20250419,1
LB2_LB2A2,20250419,1
LB2_LB2A1,20250425,1
LB2_LB2A2,20250425,1
LB2_LB2A1,20250426,1
LB2_LB2A2,20250426,1
LB2_LB2A1,20250502,1
LB2_LB2A2,20250502,1
LB2_LB2A1,20250503,1
LB2_LB2A2,20250503,1
LB3_LB3A1,20250131,1
LB3_LB3A2,20250131,1
LB3_LB3A1,20250201,1
LB3_LB3A2,20250201,1
LB3_LB3A1,20250207,1
LB3_LB3A2,20250207,1
LB3_LB3A1,20250208,1
LB3_LB3A2,20250208,1
LB3_LB3A1,20250214,1
LB3_LB3A2,20250214,1
LB3_LB3A1,20250215,1
LB3_LB3A2,20250215,1
LB3_LB3A1,20250221,1
LB3_LB3A2,20250221,1
LB3_LB3A1,20250222,1
LB3_LB3A2,20250222,1
LB3_LB3A1,20250228,1
LB3_LB3A2,20250228,1
LB3_LB3A1,20250301,1
LB3_LB3A2,20250301,1
LB3_LB3A1,20250307,1
LB3_LB3A2,20250307,1
LB3_LB3A1,20250308,1
LB3_LB3A2,20250308,1
LB3_LB3A1,20250314,1
LB3_LB3A2,20250314,1
LB3_LB3A1,20250315,1
LB3_LB3A2,20250315,1
LB3_LB3A1,20250321,1
LB3_LB3A2,20250321,1
LB3_LB3A1,20250322,1
LB3_LB3A2,20250322,1
LB3_LB3A1,20250328,1
LB3_LB3A2,20250328,1
LB3_LB3A1,20250329,1
LB3_LB3A2,20250329,1
LB3_LB3A1,20250404,1
LB3_LB3A2,20250404,1
LB3_LB3A1,20250405,1
LB3_LB3A2,20250405,1
LB3_LB3A1,20250411,1
LB3_LB3A2,20250411,1
LB3_LB3A1,20250412,1
LB3_LB3A2,20250412,1
LB3_LB3A1,20250419,1
LB3_LB3A2,20250419,1
LB3_LB3A1,20250425,1
LB3_LB3A2,20250425,1
LB3_LB3A1,20250426,1
LB3_LB3A2,20250426,1
LB3_LB3A1,20250502,1
LB3_LB3A2,20250502,1
LB3_LB3A1,20250503,1
LB3_LB3A2,20250503,1
LB4_LB4A1C1,20250131,1
LB4_LB4A1C2,20250131,1
LB4_LB4A1C1,20250201,1
LB4_LB4A1C2,20250201,1
LB4_LB4A1C1,20250207,1
LB4_LB4A1C2,20250207,1
LB4_LB4A1C1,20250208,1
LB4_LB4A1C2,20250208,1
LB4_LB4A1C1,20250214,1
LB4_LB4A1C2,20250214,1
LB4_LB4A1C1,20250215,1
LB4_LB4A1C2,20250215,1
LB4_LB4A1C1,20250221,1
LB4_LB4A1C2,20250221,1
LB4_LB4A1C1,20250222,1
LB4_LB4A1C2,20250222,1
LB4_LB4A1C1,20250228,1
LB4_LB4A1C2,20250228,1
LB4_LB4A1C1,20250301,1
LB4_LB4A1C2,20250301,1
LB4_LB4A1C1,20250307,1
LB4_LB4A1C2,20250307,1
LB4_LB4A1C1,20250308,1
LB4_LB4A1C2,20250308,1
LB4_LB4A1C1,20250314,1
LB4_LB4A1C2,20250314,1
LB4_LB4A1C1,20250315,1
LB4_LB4A1C2,20250315,1
LB4_LB4A1C1,20250321,1
LB4_LB4A1C2,20250321,1
LB4_LB4A1C1,20250322,1
LB4_LB4A1C2,20250322,1
LB4_LB4A1C1,20250328,1
LB4_LB4A1C2,20250328,1
LB4_LB4A1C1,20250329,1
LB4_LB4A1C2,20250329,1
LB4_LB4A1C1,20250404,1
LB4_LB4A1C2,20250404,1
LB4_LB4A1C1,20250405,1
LB4_LB4A1C2,20250405,1
LB4_LB4A1C1,20250411,1
LB4_LB4A1C2,20250411,1
LB4_LB4A1C1,20250412,1
LB4_LB4A1C2,20250412,1
LB4_LB4A1C1,20250419,1
LB4_LB4A1C2,20250419,1
LB4_LB4A1C1,20250425,1
LB4_LB4A1C2,20250425,1
LB4_LB4A1C1,20250426,1
LB4_LB4A1C2,20250426,1
LB4_LB4A1C1,20250502,1
LB4_LB4A1C2,20250502,1
LB4_LB4A1C1,20250503,1
LB4_LB4A1C2,20250503,1
LB5_LB5A1,20250131,1
LB5_LB5A1,20250201,1
LB5_LB5A1,20250207,1
LB5_LB5A1,20250208,1
LB5_LB5A1,20250214,1
LB5_LB5A1,20250215,1
LB5_LB5A1,20250221,1
LB5_LB5A1,20250222,1
LB5_LB5A1,20250228,1
LB5_LB5A1,20250301,1
LB5_LB5A1,20250307,1
LB5_LB5A1,20250308,1
LB5_LB5A1,20250314,1
LB5_LB5A1,20250315,1
LB5_LB5A1,20250321,1
LB5_LB5A1,20250322,1
LB5_LB5A1,20250328,1
LB5_LB5A1,20250329,1
LB5_LB5A1,20250404,1
LB5_LB5A1,20250405,1
LB5_LB5A1,20250411,1
LB5_LB5A1,20250412,1
LB5_LB5A1,20250419,1
LB5_LB5A1,20250425,1
LB5_LB5A1,20250426,1
LB5_LB5A1,20250502,1
LB5_LB5A1,20250503,1
LC1B9_LC1A1,20250129,1
LC1B9_LC1A2,20250129,1
LC1B9_LC1A3,20250129,1
LC1B9_LC1A4,20250129,1
LC1B9_LC1A5,20250129,1
LC1B9_LC1A6,20250129,1
LC1B9_LC1A7,20250129,1
LC1B9_LC1A8,20250129,1
LC1B9_LC1A9,20250129,1
LC1B9_LC1A90,20250129,1
LC1B9_LC1A91,20250129,1
LC1B9_LC1A1,20250130,1
LC1B9_LC1A2,20250130,1
LC1B9_LC1A3,20250130,1
LC1B9_LC1A4,20250130,1
LC1B9_LC1A5,20250130,1
LC1B9_LC1A6,20250130,1
LC1B9_LC1A7,20250130,1
LC1B9_LC1A8,20250130,1
LC1B9_LC1A9,20250130,1
LC1B9_LC1A90,20250130,1
LC1B9_LC1A91,20250130,1
LC1B9_LC1A1,20250131,1
LC1B9_LC1A2,20250131,1
LC1B9_LC1A3,20250131,1
LC1B9_LC1A4,20250131,1
LC1B9_LC1A5,20250131,1
LC1B9_LC1A6,20250131,1
LC1B9_LC1A7,20250131,1
LC1B9_LC1A8,20250131,1
LC1B9_LC1A9,20250131,1
LC1B9_LC1A90,20250131,1
LC1B9_LC1A91,20250131,1
LC1B9_LC1A1,20250203,1
LC1B9_LC1A2,20250203,1
LC1B9_LC1A3,20250203,1
LC1B9_LC1A4,20250203,1
LC1B9_LC1A5,20250203,1
LC1B9_LC1A6,20250203,1
LC1B9_LC1A7,20250203,1
LC1B9_LC1A8,20250203,1
LC1B9_LC1A9,20250203,1
LC1B9_LC1A90,20250203,1
LC1B9_LC1A91,20250203,1
LC1B9_LC1A1,20250204,1
LC1B9_LC1A2,20250204,1
LC1B9_LC1A3,20250204,1
LC1B9_LC1A4,20250204,1
LC1B9_LC1A5,20250204,1
LC1B9_LC1A6,20250204,1
LC1B9_LC1A7,20250204,1
LC1B9_LC1A8,20250204,1
LC1B9_LC1A9,20250204,1
LC1B9_LC1A90,20250204,1
LC1B9_LC1A91,20250204,1
LC1B9_LC1A1,20250205,1
LC1B9_LC1A2,20250205,1
LC1B9_LC1A3,20250205,1
LC1B9_LC1A4,20250205,1
LC1B9_LC1A5,20250205,1
LC1B9_LC1A6,20250205,1
LC1B9_LC1A7,20250205,1
LC1B9_LC1A8,20250205,1
LC1B9_LC1A9,20250205,1
LC1B9_LC1A90,20250205,1
LC1B9_LC1A91,20250205,1
LC1B9_LC1A1,20250206,1
LC1B9_LC1A2,20250206,1
LC1B9_LC1A3,20250206,1
LC1B9_LC1A4,20250206,1
LC1B9_LC1A5,20250206,1
LC1B9_LC1A6,20250206,1
LC1B9_LC1A7,20250206,1
LC1B9_LC1A8,20250206,1
LC1B9_LC1A9,20250206,1
LC1B9_LC1A90,20250206,1
LC1B9_LC1A91,20250206,1
LC1B9_LC1A1,20250207,1
LC1B9_LC1A2,20250207,1
LC1B9_LC1A3,20250207,1
LC1B9_LC1A4,20250207,1
LC1B9_LC1A5,20250207,1
LC1B9_LC1A6,20250207,1
LC1B9_LC1A7,20250207,1
LC1B9_LC1A8,20250207,1
LC1B9_LC1A9,20250207,1
LC1B9_LC1A90,20250207,1
LC1B9_LC1A91,20250207,1
LC1B9_LC1A1,20250210,1
LC1B9_LC1A2,20250210,1
LC1B9_LC1A3,20250210,1
LC1B9_LC1A4,20250210,1
LC1B9_LC1A5,20250210,1
LC1B9_LC1A6,20250210,1
LC1B9_LC1A7,20250210,1
LC1B9_LC1A8,20250210,1
LC1B9_LC1A9,20250210,1
LC1B9_LC1A90,20250210,1
LC1B9_LC1A91,20250210,1
LC1B9_LC1A1,20250211,1
LC1B9_LC1A2,20250211,1
LC1B9_LC1A3,20250211,1
LC1B9_LC1A4,20250211,1
LC1B9_LC1A5,20250211,1
LC1B9_LC1A6,20250211,1
LC1B9_LC1A7,20250211,1
LC1B9_LC1A8,20250211,1
LC1B9_LC1A9,20250211,1
LC1B9_LC1A90,20250211,1
LC1B9_LC1A91,20250211,1
LC1B9_LC1A1,20250212,1
LC1B9_LC1A2,20250212,1
LC1B9_LC1A3,20250212,1
LC1B9_LC1A4,20250212,1
LC1B9_LC1A5,20250212,1
LC1B9_LC1A6,20250212,1
LC1B9_LC1A7,20250212,1
LC1B9_LC1A8,20250212,1
LC1B9_LC1A9,20250212,1
LC1B9_LC1A90,20250212,1
LC1B9_LC1A91,20250212,1
LC1B9_LC1A1,20250213,1
LC1B9_LC1A2,20250213,1
LC1B9_LC1A3,20250213,1
LC1B9_LC1A4,20250213,1
LC1B9_LC1A5,20250213,1
LC1B9_LC1A6,20250213,1
LC1B9_LC1A7,20250213,1
LC1B9_LC1A8,20250213,1
LC1B9_LC1A9,20250213,1
LC1B9_LC1A90,20250213,1
LC1B9_LC1A91,20250213,1
LC1B9_LC1A1,20250214,1
LC1B9_LC1A2,20250214,1
LC1B9_LC1A3,20250214,1
LC1B9_LC1A4,20250214,1
LC1B9_LC1A5,20250214,1
LC1B9_LC1A6,20250214,1
LC1B9_LC1A7,20250214,1
LC1B9_LC1A8,20250214,1
LC1B9_LC1A9,20250214,1
LC1B9_LC1A90,20250214,1
LC1B9_LC1A91,20250214,1
LC1B9_LC1A1,20250217,1
LC1B9_LC1A2,20250217,1
LC1B9_LC1A3,20250217,1
LC1B9_LC1A4,20250217,1
LC1B9_LC1A5,20250217,1
LC1B9_LC1A6,20250217,1
LC1B9_LC1A7,20250217,1
LC1B9_LC1A8,20250217,1
LC1B9_LC1A9,20250217,1
LC1B9_LC1A90,20250217,1
LC1B9_LC1A91,20250217,1
LC1B9_LC1A1,20250218,1
LC1B9_LC1A2,20250218,1
LC1B9_LC1A3,20250218,1
LC1B9_LC1A4,20250218,1
LC1B9_LC1A5,20250218,1
LC1B9_LC1A6,20250218,1
LC1B9_LC1A7,20250218,1
LC1B9_LC1A8,20250218,1
LC1B9_LC1A9,20250218,1
LC1B9_LC1A90,20250218,1
LC1B9_LC1A91,20250218,1
LC1B9_LC1A1,20250219,1
LC1B9_LC1A2,20250219,1
LC1B9_LC1A3,20250219,1
LC1B9_LC1A4,20250219,1
LC1B9_LC1A5,20250219,1
LC1B9_LC1A6,20250219,1
LC1B9_LC1A7,20250219,1
LC1B9_LC1A8,20250219,1
LC1B9_LC1A9,20250219,1
LC1B9_LC1A90,20250219,1
LC1B9_LC1A91,20250219,1
LC1B9_LC1A1,20250220,1
LC1B9_LC1A2,20250220,1
LC1B9_LC1A3,20250220,1
LC1B9_LC1A4,20250220,1
LC1B9_LC1A5,20250220,1
LC1B9_LC1A6,20250220,1
LC1B9_LC1A7,20250220,1
LC1B9_LC1A8,20250220,1
LC1B9_LC1A9,20250220,1
LC1B9_LC1A90,20250220,1
LC1B9_LC1A91,20250220,1
LC1B9_LC1A1,20250221,1
LC1B9_LC1A2,20250221,1
LC1B9_LC1A3,20250221,1
LC1B9_LC1A4,20250221,1
LC1B9_LC1A5,20250221,1
LC1B9_LC1A6,20250221,1
LC1B9_LC1A7,20250221,1
LC1B9_LC1A8,20250221,1
LC1B9_LC1A9,20250221,1
LC1B9_LC1A90,20250221,1
LC1B9_LC1A91,20250221,1
LC1B9_LC1A1,20250224,1
LC1B9_LC1A2,20250224,1
LC1B9_LC1A3,20250224,1
LC1B9_LC1A4,20250224,1
LC1B9_LC1A5,20250224,1
LC1B9_LC1A6,20250224,1
LC1B9_LC1A7,20250224,1
LC1B9_LC1A8,20250224,1
LC1B9_LC1A9,20250224,1
LC1B9_LC1A90,20250224,1
LC1B9_LC1A91,20250224,1
LC1B9_LC1A1,20250225,1
LC1B9_LC1A2,20250225,1
LC1B9_LC1A3,20250225,1
LC1B9_LC1A4,20250225,1
LC1B9_LC1A5,20250225,1
LC1B9_LC1A6,20250225,1
LC1B9_LC1A7,20250225,1
LC1B9_LC1A8,20250225,1
LC1B9_LC1A9,20250225,1
LC1B9_LC1A90,20250225,1
LC1B9_LC1A91,20250225,1
LC1B9_LC1A1,20250226,1
LC1B9_LC1A2,20250226,1
LC1B9_LC1A3,20250226,1
LC1B9_LC1A4,20250226,1
LC1B9_LC1A5,20250226,1
LC1B9_LC1A6,20250226,1
LC1B9_LC1A7,20250226,1
LC1B9_LC1A8,20250226,1
LC1B9_LC1A9,20250226,1
LC1B9_LC1A90,20250226,1
LC1B9_LC1A91,20250226,1
LC1B9_LC1A1,20250227,1
LC1B9_LC1A2,20250227,1
LC1B9_LC1A3,20250227,1
LC1B9_LC1A4,20250227,1
LC1B9_LC1A5,20250227,1
LC1B9_LC1A6,20250227,1
LC1B9_LC1A7,20250227,1
LC1B9_LC1A8,20250227,1
LC1B9_LC1A9,20250227,1
LC1B9_LC1A90,20250227,1
LC1B9_LC1A91,20250227,1
LC1B9_LC1A1,20250228,1
LC1B9_LC1A2,20250228,1
LC1B9_LC1A3,20250228,1
LC1B9_LC1A4,20250228,1
LC1B9_LC1A5,20250228,1
LC1B9_LC1A6,20250228,1
LC1B9_LC1A7,20250228,1
LC1B9_LC1A8,20250228,1
LC1B9_LC1A9,20250228,1
LC1B9_LC1A90,20250228,1
LC1B9_LC1A91,20250228,1
LC1B9_LC1A1,20250303,1
LC1B9_LC1A2,20250303,1
LC1B9_LC1A3,20250303,1
LC1B9_LC1A4,20250303,1
LC1B9_LC1A5,20250303,1
LC1B9_LC1A6,20250303,1
LC1B9_LC1A7,20250303,1
LC1B9_LC1A8,20250303,1
LC1B9_LC1A9,20250303,1
LC1B9_LC1A90,20250303,1
LC1B9_LC1A91,20250303,1
LC1B9_LC1A1,20250304,1
LC1B9_LC1A2,20250304,1
LC1B9_LC1A3,20250304,1
LC1B9_LC1A4,20250304,1
LC1B9_LC1A5,20250304,1
LC1B9_LC1A6,20250304,1
LC1B9_LC1A7,20250304,1
LC1B9_LC1A8,20250304,1
LC1B9_LC1A9,20250304,1
LC1B9_LC1A90,20250304,1
LC1B9_LC1A91,20250304,1
LC1B9_LC1A1,20250305,1
LC1B9_LC1A2,20250305,1
LC1B9_LC1A3,20250305,1
LC1B9_LC1A4,20250305,1
LC1B9_LC1A5,20250305,1
LC1B9_LC1A6,20250305,1
LC1B9_LC1A7,20250305,1
LC1B9_LC1A8,20250305,1
LC1B9_LC1A9,20250305,1
LC1B9_LC1A90,20250305,1
LC1B9_LC1A91,20250305,1
LC1B9_LC1A1,20250306,1
LC1B9_LC1A2,20250306,1
LC1B9_LC1A3,20250306,1
LC1B9_LC1A4,20250306,1
LC1B9_LC1A5,20250306,1
LC1B9_LC1A6,20250306,1
LC1B9_LC1A7,20250306,1
LC1B9_LC1A8,20250306,1
LC1B9_LC1A9,20250306,1
LC1B9_LC1A90,20250306,1
LC1B9_LC1A91,20250306,1
LC1B9_LC1A1,20250307,1
LC1B9_LC1A2,20250307,1
LC1B9_LC1A3,20250307,1
LC1B9_LC1A4,20250307,1
LC1B9_LC1A5,20250307,1
LC1B9_LC1A6,20250307,1
LC1B9_LC1A7,20250307,1
LC1B9_LC1A8,20250307,1
LC1B9_LC1A9,20250307,1
LC1B9_LC1A90,20250307,1
LC1B9_LC1A91,20250307,1
LC1B9_LC1A1,20250310,1
LC1B9_LC1A2,20250310,1
LC1B9_LC1A3,20250310,1
LC1B9_LC1A4,20250310,1
LC1B9_LC1A5,20250310,1
LC1B9_LC1A6,20250310,1
LC1B9_LC1A7,20250310,1
LC1B9_LC1A8,20250310,1
LC1B9_LC1A9,20250310,1
LC1B9_LC1A90,20250310,1
LC1B9_LC1A91,20250310,1
LC1B9_LC1A1,20250311,1
LC1B9_LC1A2,20250311,1
LC1B9_LC1A3,20250311,1
LC1B9_LC1A4,20250311,1
LC1B9_LC1A5,20250311,1
LC1B9_LC1A6,20250311,1
LC1B9_LC1A7,20250311,1
LC1B9_LC1A8,20250311,1
LC1B9_LC1A9,20250311,1
LC1B9_LC1A90,20250311,1
LC1B9_LC1A91,20250311,1
LC1B9_LC1A1,20250312,1
LC1B9_LC1A2,20250312,1
LC1B9_LC1A3,20250312,1
LC1B9_LC1A4,20250312,1
LC1B9_LC1A5,20250312,1
LC1B9_LC1A6,20250312,1
LC1B9_LC1A7,20250312,1
LC1B9_LC1A8,20250312,1
LC1B9_LC1A9,20250312,1
LC1B9_LC1A90,20250312,1
LC1B9_LC1A91,20250312,1
LC1B9_LC1A1,20250313,1
LC1B9_LC1A2,20250313,1
LC1B9_LC1A3,20250313,1
LC1B9_LC1A4,20250313,1
LC1B9_LC1A5,20250313,1
LC1B9_LC1A6,20250313,1
LC1B9_LC1A7,20250313,1
LC1B9_LC1A8,20250313,1
LC1B9_LC1A9,20250313,1
LC1B9_LC1A90,20250313,1
LC1B9_LC1A91,20250313,1
LC1B9_LC1A1,20250314,1
LC1B9_LC1A2,20250314,1
LC1B9_LC1A3,20250314,1
LC1B9_LC1A4,20250314,1
LC1B9_LC1A5,20250314,1
LC1B9_LC1A6,20250314,1
LC1B9_LC1A7,20250314,1
LC1B9_LC1A8,20250314,1
LC1B9_LC1A9,20250314,1
LC1B9_LC1A90,20250314,1
LC1B9_LC1A91,20250314,1
LC1B9_LC1A1,20250317,1
LC1B9_LC1A2,20250317,1
LC1B9_LC1A3,20250317,1
LC1B9_LC1A4,20250317,1
LC1B9_LC1A5,20250317,1
LC1B9_LC1A6,20250317,1
LC1B9_LC1A7,20250317,1
LC1B9_LC1A8,20250317,1
LC1B9_LC1A9,20250317,1
LC1B9_LC1A90,20250317,1
LC1B9_LC1A91,20250317,1
LC1B9_LC1A1,20250318,1
LC1B9_LC1A2,20250318,1
LC1B9_LC1A3,20250318,1
LC1B9_LC1A4,20250318,1
